state,year,condition,instrument,measure,question_id,orientation,strat_category,strat_group,value,ci_lo,ci_hi,unit,suppressed,no_data,caution,footnote_symbol,footnote
WY,2021,cardiovascular,brfss,prevalence,CVD01,direct,Race/Ethnicity,"White, non-Hispanic",27.6,25.7,29.6,%,False,False,False,,
WY,2023,cardiovascular,brfss,prevalence,CVD01,direct,Race/Ethnicity,"White, non-Hispanic",28.5,26.8,30.3,%,False,False,False,,
AK,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.9,24.0,30.0,%,False,False,False,,
AK,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.9,23.8,28.1,%,False,False,False,,
AK,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.7,24.6,28.8,%,False,False,False,,
AL,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,36.7,35.0,38.5,%,False,False,False,,
AL,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,36.2,34.0,38.4,%,False,False,False,,
AL,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,37.2,34.9,39.5,%,False,False,False,,
AR,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,35.5,33.1,38.1,%,False,False,False,,
AR,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,34.3,32.0,36.8,%,False,False,False,,
AR,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,36.6,34.3,38.8,%,False,False,False,,
AZ,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.8,24.9,28.8,%,False,False,False,,
AZ,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.1,22.7,25.5,%,False,False,False,,
AZ,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.4,24.9,28.0,%,False,False,False,,
CA,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.2,22.9,25.5,%,False,False,False,,
CA,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.4,22.6,26.3,%,False,False,False,,
CA,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.8,23.2,26.5,%,False,False,False,,
CO,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,21.4,20.2,22.7,%,False,False,False,,
CO,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,21.2,20.0,22.4,%,False,False,False,,
CO,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,20.9,19.6,22.4,%,False,False,False,,
CT,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.8,23.3,26.3,%,False,False,False,,
CT,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.9,23.2,26.6,%,False,False,False,,
CT,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.5,22.7,26.4,%,False,False,False,,
DC,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,27.2,25.0,29.5,%,False,False,False,,
DC,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,28.0,25.5,30.5,%,False,False,False,,
DC,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,28.3,25.9,30.9,%,False,False,False,,
DE,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,29.5,26.9,32.4,%,False,False,False,,
DE,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,29.6,27.0,32.4,%,False,False,False,,
DE,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,29.8,27.6,32.2,%,False,False,False,,
FL,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.3,23.7,27.0,%,False,False,False,,
FL,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,,,,%,False,True,False,*,No data available
FL,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.9,23.9,27.9,%,False,False,False,,
GA,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,31.3,29.3,33.3,%,False,False,False,,
GA,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,31.7,30.0,33.5,%,False,False,False,,
GA,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,32.8,31.0,34.6,%,False,False,False,,
GU,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,30.4,26.7,34.3,%,False,False,False,,
GU,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,28.6,23.7,34.0,%,False,False,False,,
GU,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,29.5,25.3,34.1,%,False,False,False,,
HI,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.0,22.4,25.7,%,False,False,False,,
HI,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.0,21.5,24.7,%,False,False,False,,
HI,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.3,22.4,26.2,%,False,False,False,,
IA,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.7,24.5,26.9,%,False,False,False,,
IA,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.2,23.8,26.7,%,False,False,False,,
IA,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,28.1,26.6,29.7,%,False,False,False,,
ID,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.6,23.4,28.0,%,False,False,False,,
ID,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.1,23.6,26.6,%,False,False,False,,
ID,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.0,22.2,26.0,%,False,False,False,,
IL,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.1,24.5,27.7,%,False,False,False,,
IL,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.1,21.7,26.6,%,False,False,False,,
IL,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,28.6,26.5,30.8,%,False,False,False,,
IN,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,29.1,27.7,30.5,%,False,False,False,,
IN,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,28.4,27.1,29.7,%,False,False,False,,
IN,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,31.4,30.0,32.8,%,False,False,False,,
KS,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,27.5,26.3,28.8,%,False,False,False,,
KS,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,27.7,26.7,28.7,%,False,False,False,,
KS,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,28.4,26.9,30.0,%,False,False,False,,
KY,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,35.5,33.3,37.8,%,False,False,False,,
KY,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,33.6,31.4,36.0,%,False,False,False,,
KY,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,,,,%,False,True,False,*,No data available
LA,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,35.6,33.5,37.7,%,False,False,False,,
LA,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,35.6,33.4,37.8,%,False,False,False,,
LA,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,37.9,35.8,40.1,%,False,False,False,,
MA,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,22.1,20.7,23.6,%,False,False,False,,
MA,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.5,21.9,25.2,%,False,False,False,,
MA,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.3,21.7,24.9,%,False,False,False,,
MD,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,29.0,27.7,30.3,%,False,False,False,,
MD,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,30.0,28.6,31.4,%,False,False,False,,
MD,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,29.1,27.7,30.4,%,False,False,False,,
ME,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.0,24.4,27.7,%,False,False,False,,
ME,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.3,22.9,25.7,%,False,False,False,,
ME,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.1,24.6,27.7,%,False,False,False,,
MI,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,28.3,26.9,29.7,%,False,False,False,,
MI,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,28.5,27.1,30.0,%,False,False,False,,
MI,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,29.2,27.5,30.8,%,False,False,False,,
MN,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,22.4,21.5,23.4,%,False,False,False,,
MN,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.6,22.6,24.6,%,False,False,False,,
MN,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.0,22.8,25.3,%,False,False,False,,
MO,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.1,24.4,27.8,%,False,False,False,,
MO,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,28.0,26.5,29.5,%,False,False,False,,
MO,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,28.6,26.9,30.4,%,False,False,False,,
MS,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,40.8,38.7,43.1,%,False,False,False,,
MS,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,38.4,36.1,40.6,%,False,False,False,,
MS,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,39.5,37.1,41.9,%,False,False,False,,
MT,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,21.9,20.3,23.5,%,False,False,False,,
MT,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.0,21.3,24.8,%,False,False,False,,
MT,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.6,21.9,25.5,%,False,False,False,,
NC,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,31.1,29.1,33.2,%,False,False,False,,
NC,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,29.4,27.6,31.3,%,False,False,False,,
NC,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,30.7,28.2,33.4,%,False,False,False,,
ND,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.5,22.7,26.4,%,False,False,False,,
ND,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.4,23.5,27.3,%,False,False,False,,
ND,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.0,23.3,26.7,%,False,False,False,,
NE,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.9,24.8,27.1,%,False,False,False,,
NE,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.6,24.4,26.8,%,False,False,False,,
NE,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.2,25.0,27.5,%,False,False,False,,
NH,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.5,22.5,26.6,%,False,False,False,,
NH,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,21.8,20.1,23.5,%,False,False,False,,
NH,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.5,21.7,25.3,%,False,False,False,,
NJ,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,,,,%,False,True,False,*,No data available
NJ,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.9,22.3,25.5,%,False,False,False,,
NJ,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,27.0,25.3,28.8,%,False,False,False,,
NM,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.4,22.6,26.3,%,False,False,False,,
NM,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,27.7,25.8,29.5,%,False,False,False,,
NM,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.9,24.1,29.9,%,False,False,False,,
NV,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.9,24.0,30.0,%,False,False,False,,
NV,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.9,23.0,29.1,%,False,False,False,,
NV,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.4,23.0,30.2,%,False,False,False,,
NY,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.6,22.4,24.9,%,False,False,False,,
NY,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.4,23.6,25.4,%,False,False,False,,
NY,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.8,25.5,28.0,%,False,False,False,,
OH,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,27.5,26.0,29.0,%,False,False,False,,
OH,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,29.4,28.1,30.8,%,False,False,False,,
OH,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,30.2,28.8,31.7,%,False,False,False,,
OK,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,31.5,29.9,33.2,%,False,False,False,,
OK,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,32.1,30.2,34.1,%,False,False,False,,
OK,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,32.4,30.8,34.1,%,False,False,False,,
OR,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.5,22.8,26.2,%,False,False,False,,
OR,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.9,22.3,25.6,%,False,False,False,,
OR,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.5,23.7,27.4,%,False,False,False,,
PA,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.7,25.0,28.4,%,False,False,False,,
PA,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.5,23.9,27.2,%,False,False,False,,
PA,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,,,,%,False,True,False,*,No data available
PR,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,34.6,33.0,36.3,%,False,False,False,,
PR,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,36.1,34.0,38.3,%,False,False,False,,
PR,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,35.9,33.8,38.1,%,False,False,False,,
RI,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.9,24.0,27.8,%,False,False,False,,
RI,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.6,24.7,28.5,%,False,False,False,,
RI,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,26.1,24.1,28.1,%,False,False,False,,
SC,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,31.4,29.7,33.3,%,False,False,False,,
SC,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,33.0,31.3,34.7,%,False,False,False,,
SC,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,31.7,30.1,33.2,%,False,False,False,,
SD,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.0,21.1,25.1,%,False,False,False,,
SD,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.7,21.2,26.4,%,False,False,False,,
SD,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.9,21.7,28.4,%,False,False,False,,
TN,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,33.2,31.3,35.2,%,False,False,False,,
TN,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,31.6,29.5,33.7,%,False,False,False,,
TN,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,33.3,31.2,35.4,%,False,False,False,,
TX,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,27.6,25.9,29.2,%,False,False,False,,
TX,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,27.5,25.6,29.4,%,False,False,False,,
TX,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,28.4,26.4,30.5,%,False,False,False,,
UT,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,22.1,20.9,23.2,%,False,False,False,,
UT,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,22.9,21.7,24.2,%,False,False,False,,
UT,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,22.8,21.5,24.2,%,False,False,False,,
VA,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,28.4,27.0,29.8,%,False,False,False,,
VA,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,28.3,26.8,29.7,%,False,False,False,,
VA,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,30.0,28.0,32.0,%,False,False,False,,
VI,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,,,,%,False,True,False,*,No data available
VI,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,33.4,26.3,41.3,%,False,False,False,,
VI,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,36.8,31.8,42.1,%,False,False,False,,
VT,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,21.9,20.2,23.6,%,False,False,False,,
VT,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,22.2,20.3,24.2,%,False,False,False,,
VT,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.3,21.7,25.0,%,False,False,False,,
WA,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.1,22.9,25.3,%,False,False,False,,
WA,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.1,22.8,25.4,%,False,False,False,,
WA,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.5,22.7,24.4,%,False,False,False,,
WI,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,23.7,21.9,25.6,%,False,False,False,,
WI,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.4,23.5,27.4,%,False,False,False,,
WI,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,25.5,24.2,26.9,%,False,False,False,,
WV,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,35.9,33.8,38.2,%,False,False,False,,
WV,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,35.6,33.8,37.5,%,False,False,False,,
WV,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,35.0,32.9,37.2,%,False,False,False,,
WY,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,22.4,20.4,24.5,%,False,False,False,,
WY,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,22.7,20.5,25.1,%,False,False,False,,
WY,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Female,24.5,22.4,26.8,%,False,False,False,,
AK,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,38.2,34.6,41.8,%,False,False,False,,
AK,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,33.6,31.2,36.1,%,False,False,False,,
AK,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,38.2,35.9,40.5,%,False,False,False,,
AL,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,42.3,40.2,44.4,%,False,False,False,,
AL,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,42.7,40.0,45.6,%,False,False,False,,
AL,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,45.0,42.1,47.9,%,False,False,False,,
AR,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,41.0,38.5,43.5,%,False,False,False,,
AR,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,41.0,38.4,43.7,%,False,False,False,,
AR,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,42.1,39.7,44.6,%,False,False,False,,
AZ,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,33.0,30.7,35.4,%,False,False,False,,
AZ,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,31.9,30.3,33.6,%,False,False,False,,
AZ,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,33.6,31.8,35.5,%,False,False,False,,
CA,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,29.1,27.7,30.5,%,False,False,False,,
CA,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,28.1,26.3,29.9,%,False,False,False,,
CA,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,33.2,31.5,34.9,%,False,False,False,,
CO,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,27.6,26.2,29.0,%,False,False,False,,
CO,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,28.2,26.9,29.5,%,False,False,False,,
CO,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,30.5,29.0,32.1,%,False,False,False,,
CT,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,30.6,28.9,32.4,%,False,False,False,,
CT,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,31.7,29.9,33.6,%,False,False,False,,
CT,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,32.8,30.8,34.9,%,False,False,False,,
DC,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,31.3,28.5,34.2,%,False,False,False,,
DC,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,31.4,28.8,34.1,%,False,False,False,,
DC,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,34.5,31.3,37.7,%,False,False,False,,
DE,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,35.5,32.7,38.4,%,False,False,False,,
DE,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,34.6,31.8,37.5,%,False,False,False,,
DE,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,36.5,33.4,39.8,%,False,False,False,,
FL,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,32.4,30.1,34.7,%,False,False,False,,
FL,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,,,,%,False,True,False,*,No data available
FL,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,34.6,32.4,37.0,%,False,False,False,,
GA,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,34.8,32.6,37.2,%,False,False,False,,
GA,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,38.2,36.0,40.4,%,False,False,False,,
GA,2023,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,33.6,31.6,35.5,%,False,False,False,,
GU,2019,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,36.1,32.4,40.0,%,False,False,False,,
GU,2021,cardiovascular,brfss,prevalence,CVD01,direct,Sex,Male,29.4,24.7,34.6,%,False,False,False,,
